condition,layer,cv_mean,cv_std,mean_margin,control_cv_mean,control_cv_std,control_mean_margin
NEUTRAL_GENERATED,25,0.9167594310451452,0.024889297210528485,0.9726675748825073,0.5608534322820037,0.032694029882691975,0.7435675263404846
NEUTRAL_GENERATED,26,0.9167388167388169,0.022320677423143975,0.9758041501045227,0.5486085343228201,0.03641933647134691,0.7949388027191162
NEUTRAL_GENERATED,27,0.9187590187590187,0.019005272489592728,0.973594605922699,0.5548134405277262,0.032512780425372416,0.7767266631126404
NEUTRAL_GENERATED,28,0.9207792207792208,0.016026161542887198,0.967353105545044,0.5263656977942692,0.025499771942472913,0.7703266143798828
NEUTRAL_GENERATED,29,0.9167182024324882,0.02052091812749453,0.9706459641456604,0.5365491651205937,0.03966063963979952,0.7641695737838745
NEUTRAL_GENERATED,30,0.9207792207792208,0.019474967005660548,0.9539015889167786,0.5691197691197691,0.05141414633195212,0.75798100233078
NEUTRAL_GENERATED,31,0.9187384044526901,0.01795772319743374,0.9501665830612183,0.5508967223252939,0.046878283289280086,0.7883490920066833
NEUTRAL_GENERATED,32,0.9167182024324882,0.02151179661445489,0.9488695859909058,0.5529787672644815,0.043548033162306946,0.8090560436248779
NEUTRAL_GENERATED,33,0.9167182024324882,0.02417347159372162,0.9484410881996155,0.5366728509585652,0.03813175298329868,0.7726858258247375
NEUTRAL_GENERATED,34,0.9167388167388169,0.022320677423143975,0.9514584541320801,0.5426716141001855,0.032140341401645095,0.7535107731819153
NEUTRAL_GENERATED,35,0.9166975881261596,0.023428628469179303,0.9498584270477295,0.5244279529993816,0.0511732041515073,0.7715699672698975
NEUTRAL_GENERATED,36,0.9146980004122861,0.017392245170086848,0.9522778987884521,0.5609565038136467,0.04394410238540537,0.7760955095291138
NEUTRAL_GENERATED,37,0.9065965780251496,0.02315110503500634,0.9449688792228699,0.5692228406514122,0.033923633056678934,0.7920517921447754
NEUTRAL_GENERATED,38,0.9105751391465677,0.01618329397364264,0.949730634689331,0.5570603999175427,0.054051387326007685,0.7961767911911011
NEUTRAL_GENERATED,39,0.9146155431869717,0.012327044931836404,0.9563549757003784,0.5428159142444857,0.04993351811477887,0.7867164015769958
NEUTRAL_GENERATED,40,0.912636569779427,0.016310671757742614,0.949087381362915,0.5324881467738611,0.04641998505860746,0.8133803009986877
NEUTRAL_GENERATED,41,0.9105957534528961,0.02166166375369515,0.9407344460487366,0.548814677386106,0.0633190692210341,0.779992938041687
NEUTRAL_GENERATED,42,0.9146567717996289,0.018721603858573892,0.934799313545227,0.5283652855081427,0.0602986748423688,0.8057249784469604
NEUTRAL_GENERATED,43,0.9125953411667698,0.016549963173898317,0.9455388188362122,0.5385693671407956,0.05529056709809118,0.7472769618034363
NEUTRAL_GENERATED,44,0.9125953411667698,0.016549963173898317,0.9395727515220642,0.5161616161616162,0.05682360368298949,0.7618940472602844
NEUTRAL_GENERATED,45,0.9146361574933005,0.017723436839524178,0.9360856413841248,0.526324469181612,0.05456216313035302,0.7550029158592224
NEUTRAL_GENERATED,46,0.916676973819831,0.019689047614876817,0.9376663565635681,0.5263450834879406,0.07546783522626398,0.7752063274383545
NEUTRAL_GENERATED,47,0.9125953411667698,0.021957865219303218,0.9355272650718689,0.5243661100803958,0.05464038005846934,0.776241660118103
NEUTRAL_GENERATED,48,0.9126159554730984,0.017688276089041426,0.9339650273323059,0.5120799835085549,0.06484932480165188,0.771618127822876
NEUTRAL_GENERATED,49,0.9146567717996289,0.01766911829433639,0.935953676700592,0.5121418264275407,0.06403632444633889,0.7598257660865784
NEUTRAL_GENERATED,50,0.9125953411667698,0.01386639668438864,0.9370596408843994,0.5162234590806019,0.06042912932322149,0.7621769905090332
NEUTRAL_GENERATED,51,0.9065141207998352,0.01972628632021368,0.9370959997177124,0.5060193774479489,0.054482351978735966,0.7521239519119263
NEUTRAL_GENERATED,52,0.9105957534528963,0.017396276194427178,0.9276425242424011,0.5141620284477427,0.05612169084502357,0.7462292909622192
NEUTRAL_GENERATED,53,0.9085755514326944,0.018005508010628415,0.9292980432510376,0.49183673469387756,0.04644853817402537,0.7284145951271057
NEUTRAL_GENERATED,54,0.9167182024324882,0.02052091812749453,0.9364784359931946,0.5080395794681508,0.04900849192534751,0.7577101588249207
NEUTRAL_GENERATED,55,0.9167388167388169,0.025783907612567294,0.9422013759613037,0.495856524427953,0.054381595024454873,0.7735733389854431
NEUTRAL_GENERATED,56,0.9065965780251494,0.024851518834680134,0.9520606398582458,0.5039991754277469,0.04571500259868277,0.7500337362289429
NEUTRAL_GENERATED,57,0.9127190270047414,0.02878139595462816,0.9465002417564392,0.5182642754071326,0.044893983797090954,0.7640211582183838
NEUTRAL_GENERATED,58,0.9065553494124922,0.028134684402768895,0.9425505995750427,0.5141414141414141,0.051716623489410175,0.7927444577217102
NEUTRAL_GENERATED,59,0.9065759637188208,0.030219940299068812,0.93607097864151,0.512079983508555,0.06322332135611389,0.7786162495613098
NEUTRAL_GENERATED,60,0.9024943310657596,0.022611836276514377,0.9401053190231323,0.5163265306122449,0.07460404325844214,0.7506502866744995
