condition,layer,cv_mean,cv_std,mean_margin,control_cv_mean,control_cv_std,control_mean_margin
NEUTRAL_USER_ONLY,30,0.5410843135316794,0.00346959096599815,0.09241737425327301,0.535449683151571,0.010592744999846106,0.0917353630065918
NEUTRAL_USER_ONLY,31,0.5417476634487606,0.0023457190942893654,0.09254251420497894,0.5371069596828221,0.009237345682346977,0.09087926894426346
NEUTRAL_USER_ONLY,32,0.5420782401458493,0.0034201656739186806,0.0924946740269661,0.5351185573237565,0.010320730134414719,0.09178042411804199
NEUTRAL_USER_ONLY,33,0.5407537368345908,0.002277232607591254,0.09274748712778091,0.5374364381184585,0.011193176274831365,0.09117720276117325
NEUTRAL_USER_ONLY,34,0.5407526385731386,0.0035758386014795064,0.09292177855968475,0.5367747355935555,0.010762334270277615,0.09113441407680511
NEUTRAL_USER_ONLY,35,0.539759261089695,0.002791233911303231,0.09244503080844879,0.5381003371662658,0.009833112749462502,0.09147405624389648
TEMPLATE_ONLY,0,0.5453944406005294,0.0006285889611019767,0.09078013151884079,0.5443999648556336,0.00036989977225646595,0.08879254013299942
TEMPLATE_ONLY,1,0.5434054891107377,0.0023659043540417714,0.09016761928796768,0.5414198324053023,0.005008982720481577,0.08825479447841644
TEMPLATE_ONLY,2,0.5434054891107377,0.0023659043540417714,0.09013450890779495,0.5437377132000044,0.0006282218707201524,0.08818230032920837
TEMPLATE_ONLY,3,0.5437366149385523,0.00240795457615142,0.09006115049123764,0.5417509582331169,0.004350925441086264,0.08811916410923004
TEMPLATE_ONLY,4,0.5434054891107377,0.0023659043540417714,0.09022144228219986,0.5437377132000044,0.0006282218707201524,0.08811008930206299
TEMPLATE_ONLY,5,0.5434054891107377,0.0023659043540417714,0.090069480240345,0.5437377132000044,0.0006282218707201524,0.08812886476516724
TEMPLATE_ONLY,6,0.5434054891107377,0.0023659043540417714,0.09018880128860474,0.5437377132000044,0.0006282218707201524,0.08813051134347916
TEMPLATE_ONLY,7,0.5434054891107377,0.0023659043540417714,0.0902177020907402,0.5437377132000044,0.0006282218707201524,0.08824219554662704
TEMPLATE_ONLY,8,0.5440677407663669,0.0026222398021367994,0.09026569128036499,0.5443999648556336,0.00036989977225646595,0.08802846074104309
TEMPLATE_ONLY,9,0.5434054891107377,0.0023659043540417714,0.0902211144566536,0.5437377132000044,0.0006282218707201524,0.08816360682249069
TEMPLATE_ONLY,10,0.5434054891107377,0.0023659043540417714,0.09016137570142746,0.5414198324053023,0.005008982720481577,0.08813423663377762
TEMPLATE_ONLY,11,0.5440677407663669,0.0026222398021367994,0.0901562049984932,0.5443999648556336,0.00036989977225646595,0.08796315640211105
TEMPLATE_ONLY,12,0.5437366149385523,0.00240795457615142,0.09015820920467377,0.5420820840609315,0.004497444811803729,0.08810986578464508
TEMPLATE_ONLY,13,0.5437366149385523,0.00240795457615142,0.09021596610546112,0.5417509582331169,0.004350925441086264,0.08826282620429993
TEMPLATE_ONLY,14,0.5434054891107377,0.0023659043540417714,0.09017649292945862,0.5437377132000044,0.0006282218707201524,0.08810677379369736
TEMPLATE_ONLY,15,0.5440677407663669,0.0026222398021367994,0.0900680273771286,0.5443999648556336,0.00036989977225646595,0.08814764022827148
TEMPLATE_ONLY,16,0.5437366149385523,0.0026257738629340225,0.09007646143436432,0.5437377132000044,0.0006282218707201524,0.08819548040628433
TEMPLATE_ONLY,17,0.5434054891107377,0.0023659043540417714,0.09016580134630203,0.5414198324053023,0.005008982720481577,0.08824177831411362
TEMPLATE_ONLY,18,0.5434054891107377,0.0023659043540417714,0.09006760269403458,0.5437377132000044,0.0006282218707201524,0.0881432369351387
TEMPLATE_ONLY,19,0.5437366149385523,0.0026257738629340225,0.09010791033506393,0.5437377132000044,0.0006282218707201524,0.08808781951665878
TEMPLATE_ONLY,20,0.5434054891107377,0.0023659043540417714,0.09006539732217789,0.5437377132000044,0.0006282218707201524,0.08814752846956253
TEMPLATE_ONLY,21,0.5434054891107377,0.0023659043540417714,0.09005997329950333,0.5437377132000044,0.0006282218707201524,0.08786756545305252
TEMPLATE_ONLY,22,0.5434054891107377,0.0023659043540417714,0.09007208794355392,0.5437377132000044,0.0006282218707201524,0.08800946176052094
TEMPLATE_ONLY,23,0.5434054891107377,0.0023659043540417714,0.09006810188293457,0.5414198324053023,0.005008982720481577,0.08805762976408005
TEMPLATE_ONLY,24,0.5440677407663669,0.0026222398021367994,0.0900707021355629,0.5443999648556336,0.00036989977225646595,0.08817340433597565
TEMPLATE_ONLY,25,0.5440677407663669,0.0026222398021367994,0.09008241444826126,0.5443999648556336,0.00036989977225646595,0.08807678520679474
TEMPLATE_ONLY,26,0.5440677407663669,0.0026222398021367994,0.09005199372768402,0.5420820840609315,0.004497444811803729,0.08806697279214859
TEMPLATE_ONLY,27,0.5437366149385523,0.0026257738629340225,0.0900823101401329,0.5437377132000044,0.0006282218707201524,0.08814945816993713
TEMPLATE_ONLY,28,0.5440677407663669,0.0026222398021367994,0.09014415740966797,0.5420820840609315,0.004497444811803729,0.08798648416996002
TEMPLATE_ONLY,29,0.5440677407663669,0.0026222398021367994,0.09011302888393402,0.5420820840609315,0.004497444811803729,0.08818990737199783
TEMPLATE_ONLY,30,0.5440677407663669,0.0026222398021367994,0.09012942016124725,0.5443999648556336,0.00036989977225646595,0.08814637362957001
TEMPLATE_ONLY,31,0.5437366149385523,0.0026257738629340225,0.09002327173948288,0.544068839027819,0.0006126896392376277,0.08805321902036667
TEMPLATE_ONLY,32,0.5440677407663669,0.0026222398021367994,0.08998901396989822,0.5443999648556336,0.00036989977225646595,0.08816403150558472
TEMPLATE_ONLY,33,0.5434054891107377,0.0023659043540417714,0.09010014683008194,0.5437377132000044,0.0006282218707201524,0.08833696693181992
TEMPLATE_ONLY,34,0.5437366149385523,0.0026257738629340225,0.09010420739650726,0.5417509582331169,0.005158066901766917,0.0881231278181076
TEMPLATE_ONLY,35,0.5434054891107377,0.0023659043540417714,0.09017624706029892,0.5437377132000044,0.0006282218707201524,0.08812736719846725
ONLY_MOVIE,0,0.5453944406005294,0.0006285889611019767,0.09078013151884079,0.5443999648556336,0.00036989977225646595,0.08879254013299942
ONLY_MOVIE,1,1.0,0.0,0.997366189956665,0.4897274115075835,0.023523577131260492,0.31597572565078735
ONLY_MOVIE,2,1.0,0.0,0.9979411959648132,0.4960204496282385,0.019083694945631297,0.3208356201648712
ONLY_MOVIE,3,1.0,0.0,0.997555673122406,0.5099403644031498,0.005472827735524706,0.35047873854637146
ONLY_MOVIE,4,1.0,0.0,0.9987424612045288,0.5009950248756219,0.017332945952678442,0.35025420784950256
ONLY_MOVIE,5,1.0,0.0,0.9990872740745544,0.5039702151494184,0.021799610921088924,0.33086180686950684
ONLY_MOVIE,6,1.0,0.0,0.9990209937095642,0.49866561233567264,0.018403440282817905,0.3238207995891571
ONLY_MOVIE,7,1.0,0.0,0.998956561088562,0.49999341043128726,0.017503897648753913,0.3293827176094055
ONLY_MOVIE,8,1.0,0.0,0.9988009333610535,0.5016435482630995,0.01806852731689071,0.32695069909095764
ONLY_MOVIE,9,1.0,0.0,0.999442994594574,0.497338363370784,0.02163194479612959,0.3325924575328827
ONLY_MOVIE,10,1.0,0.0,0.9990153312683105,0.497011630588778,0.01734715528533913,0.3268224596977234
ONLY_MOVIE,11,1.0,0.0,0.9993690252304077,0.4923725742150176,0.013068697992967417,0.33597302436828613
ONLY_MOVIE,12,1.0,0.0,0.9993683695793152,0.494023261177556,0.01949440585654085,0.3353053629398346
ONLY_MOVIE,13,1.0,0.0,0.9993464946746826,0.49005030037450714,0.015931629332641136,0.3402712643146515
ONLY_MOVIE,14,1.0,0.0,0.9994677305221558,0.4933703447442698,0.012614804009755214,0.3366559147834778
ONLY_MOVIE,15,1.0,0.0,0.999020516872406,0.48938969611105615,0.022980550596133898,0.3348155915737152
ONLY_MOVIE,16,1.0,0.0,0.9989445209503174,0.4900475547208769,0.02219210865966148,0.33580443263053894
ONLY_MOVIE,17,1.0,0.0,0.9989650845527649,0.494024908569734,0.01730310564045122,0.3419484496116638
ONLY_MOVIE,18,1.0,0.0,0.9991405010223389,0.49568108683953305,0.024741887155788254,0.34747299551963806
ONLY_MOVIE,19,1.0,0.0,0.9992391467094421,0.4966766608458809,0.018109199464767717,0.3460250496864319
ONLY_MOVIE,20,1.0,0.0,0.9991872310638428,0.49037922967941744,0.019111947162483718,0.3484562039375305
ONLY_MOVIE,21,1.0,0.0,0.999118983745575,0.49999450869273937,0.013637904525952557,0.34880489110946655
ONLY_MOVIE,22,1.0,0.0,0.999212920665741,0.49867165277365927,0.01565470021801376,0.350990355014801
ONLY_MOVIE,23,1.0,0.0,0.9990940690040588,0.4993322570371103,0.013693834271658711,0.33872199058532715
ONLY_MOVIE,24,1.0,0.0,0.9990791082382202,0.5046297211514174,0.021509218128808558,0.3305768370628357
ONLY_MOVIE,25,1.0,0.0,0.9989165663719177,0.4893891469803302,0.024762128875659338,0.3490952253341675
ONLY_MOVIE,26,1.0,0.0,0.998654305934906,0.4970105323273259,0.017131432671030237,0.34719234704971313
ONLY_MOVIE,27,1.0,0.0,0.9985785484313965,0.4950232282297124,0.014563890575690427,0.3481518030166626
ONLY_MOVIE,28,1.0,0.0,0.9982774257659912,0.49700888493514767,0.020059485632722744,0.3465750515460968
ONLY_MOVIE,29,1.0,0.0,0.9987795948982239,0.49667995563023737,0.017508887749516623,0.34698760509490967
ONLY_MOVIE,30,1.0,0.0,0.9988342523574829,0.4913786476008479,0.023036508732169978,0.3569225072860718
ONLY_MOVIE,31,1.0,0.0,0.998731791973114,0.493698175787728,0.019828842824518533,0.3600393533706665
ONLY_MOVIE,32,1.0,0.0,0.9987232089042664,0.49270315091210615,0.01923979738557238,0.3580108880996704
ONLY_MOVIE,33,1.0,0.0,0.9988099336624146,0.4970105323273259,0.01975178791472609,0.35850656032562256
ONLY_MOVIE,34,1.0,0.0,0.9988398551940918,0.49535270666534875,0.019864689338808642,0.35855475068092346
ONLY_MOVIE,35,1.0,0.0,0.9985024333000183,0.5033068652323373,0.01516309023062349,0.3379333019256592
ONLY_HOBBY,0,0.5453944406005294,0.0006285889611019767,0.09078013151884079,0.5443999648556336,0.00036989977225646595,0.08879254013299942
ONLY_HOBBY,1,1.0,0.0,0.9961415529251099,0.5059591666392101,0.007965811637933655,0.37167179584503174
ONLY_HOBBY,2,1.0,0.0,0.9984065294265747,0.5016495887010862,0.01423771374057487,0.3700847327709198
ONLY_HOBBY,3,1.0,0.0,0.9980968236923218,0.501982911051805,0.010945083258254775,0.3903093934059143
ONLY_HOBBY,4,1.0,0.0,0.9984711408615112,0.5009895335683613,0.008728203164856953,0.40600836277008057
ONLY_HOBBY,5,1.0,0.0,0.9996531009674072,0.5033079634937894,0.01741919416761078,0.3510189950466156
ONLY_HOBBY,6,1.0,0.0,0.9996213316917419,0.5039696660186924,0.011783193378679958,0.35563257336616516
